source,target
110314,6636
110314,319
110314,18496
110314,78082
110314,15553
110314,49247
110314,16803
110314,31665
110314,96909
110314,74378
110314,39654
110314,124890
66484,44603
9352,44603
57275,44603
44603,26828
44603,20088
44603,57598
44603,75225
44603,40097
44603,62862
44603,126710
44603,69438
44603,66758
44603,77508
44603,111458
44603,72051
44603,104306
44603,28790
25460,24253
57426,24253
24253,42264
24253,126866
24253,13448
24253,96902
24253,34578
24253,77760
24253,894
24253,70609
10794,12767
123981,12767
21653,6183
21653,17641
21653,80968
21653,124488
21653,25493
21653,74423
21653,103034
21653,24619
21653,5560
21653,93982
21653,109773
21653,68795
21653,33277
21653,57351
21653,41965
21653,127529
21653,66359
21653,62213
53973,34121
13144,34121
27847,34121
34121,66579
34121,17862
34121,56232
34121,95921
34121,108688
34121,123772
34121,19619
34121,54587
34121,100251
34121,8164
34121,102966
34121,71472
34121,75878
34121,97654
34121,64572
34121,58572
98321,36857
30035,36857
36354,36857
76249,36857
36857,125812
67349,115305
8032,115305
33945,115305
78851,115305
14484,115305
31553,115305
22529,115305
81797,115305
524,115305
113874,115305
57995,115305
118733,115305
39070,115305
76430,115305
80333,115305
33715,115305
95877,115305
113983,115305
73538,115305
53380,115305
94438,115305
4766,115305
2154,115305
115305,40931
115305,16481
115305,31967
115305,56968
115305,84491
115305,114533
115305,118024
115305,75147
115305,102491
115305,15798
115305,56891
115305,112185
115305,102888
115305,33222
115305,45158
115305,82295
115305,17864
115305,36649
115305,11548
84141,107030
66355,107030
13555,107030
107030,63999
107030,48445
107030,16771
107030,4784
107030,89939
107030,4867
107030,102270
107030,12717
107030,14044
107030,82594
107030,54588
30396,70303
102422,70303
78446,70303
3401,70303
71243,70303
53420,70303
22701,70303
81924,70303
119463,70303
89666,70303
26430,70303
122174,70303
96846,70303
63968,70303
70303,56915
70303,23208
70303,104842
70303,24848
70303,47740
70303,88924
70303,45992
70303,10490
70303,219
70303,109173
70303,81698
70303,101417
70303,69400
63285,59924
63285,71729
63285,92237
63285,73457
63285,85393
63285,100815
63285,111705
63285,117953
63285,65228
63285,116848
63285,73295
63285,83077
63285,5620
63285,31149
63285,20540
30821,16539
16711,16539
42059,16539
60507,16539
81956,16539
66510,16539
80904,16539
28774,16539
60071,16539
122597,16539
26074,16539
81834,16539
118055,16539
70871,16539
101319,16539
53596,16539
16539,55990
16539,115421
16539,31177
16539,108752
16539,74435
16539,111968
16539,70293
16539,10582
16539,51099
16539,42739
16539,114895
16539,106220
104908,83981
85025,83981
2620,83981
48463,83981
71692,83981
91158,83981
87262,83981
29262,83981
80614,83981
105038,83981
15056,83981
125371,83981
73220,83981
4037,83981
28711,83981
67773,83981
114629,83981
65721,28224
54534,28224
106599,28224
28224,4046
28224,91387
28224,72891
28224,61080
28224,62753
28224,70322
28224,2158
28224,72323
87828,118936
48,118936
118063,118936
112095,118936
40481,118936
119785,118936
5105,118936
92747,26253
26253,87343
26253,116216
26253,66053
26253,68023
26253,23968
26253,78116
26253,114508
26253,19619
26253,89868
26253,106108
26253,71884
76821,69524
69524,12546
69524,75588
69524,58266
69524,63504
69524,122441
69524,75513
69524,98861
69524,47585
69524,11491
69524,59340
69524,36850
69524,56034
69524,98652
69524,37580
69524,40665
69524,120827
69524,77830
69524,93769
69524,29479
69524,57988
69524,101569
69524,85236
69524,102012
69524,87293
69524,30866
69524,75227
69524,100933
69524,7726
70294,107381
99156,107381
43695,107381
107381,66991
107381,39273
107381,105025
107381,17090
107381,83189
107381,5155
107381,32592
107381,86186
107381,100231
107381,81837
107381,55273
107381,52979
107381,69125
107381,31411
60126,55851
69154,55851
20732,55851
83788,55851
114263,55851
59168,55851
10145,55851
31190,55851
40867,55851
114359,55851
19107,55851
116463,55851
49856,55851
75030,55851
55851,69584
55851,46581
55851,66268
88598,100855
27411,100855
46593,100855
34605,100855
37006,100855
115730,100855
100855,17363
100855,121728
100855,102966
100855,117023
100855,17780
6917,12307
14650,12307
87568,12307
54695,12307
12307,4396
12307,102966
12307,117023
12307,12666
12307,92704
12307,127167
12307,109055
12307,79656
12307,48131
12307,99961
12307,12702
12307,92715
12307,82923
12307,110831
22723,52226
3774,52226
45767,52226
51529,52226
104938,52226
63292,52226
19445,52226
114497,52226
12516,52226
65215,52226
101282,52226
59346,52226
6487,52226
76659,52226
36379,52226
55806,52226
55723,52226
47537,52226
109049,52226
72516,52226
124113,52226
55270,52226
87986,52226
15886,52226
90032,52226
91003,52226
77580,52226
52226,41817
52226,82356
52226,42903
52226,25749
52226,43719
52226,97453
52226,29031
52226,30758
52226,126610
52226,36174
52226,108973
52226,63846
52226,18816
52226,6904
52226,95688
52226,40874
52226,22670
52226,49701
52226,107459
52226,65354
52226,84400
52226,101085
52226,32876
52226,69506
52226,45260
52226,87645
52226,69841
52226,34743
52226,74554
52226,113978
52226,89913
52226,84088
52226,77582
52226,32325
52226,68757
52226,33501
52226,53652
52226,81820
52226,113846
52226,91649
52226,52457
52226,47081
52226,19792
52226,94785
52226,88506
102573,73489
102573,48205
102573,37832
102573,86498
102573,40281
102573,120146
102573,43589
102573,57384
102573,41716
102573,84188
102573,96475
102573,11541
102573,59925
102573,89293
102573,35636
102573,18869
102573,105612
102573,78858
102573,69559
102573,30937
102573,122599
53180,61633
78992,61633
916,61633
30847,61633
35425,61633
125446,61633
64738,61633
104542,61633
70004,61633
71067,61633
95953,61633
19632,61633
94759,61633
120339,61633
61633,119619
61633,75645
61633,45131
61633,64603
61633,56268
61633,58249
61633,51255
61633,23232
61633,26267
61633,11541
61633,30826
61633,54931
61633,91397
61633,32151
61633,126586
61633,17883
14678,23656
27970,23656
106337,23656
52489,23656
88008,23656
31039,23656
71606,23656
25413,23656
23312,23656
84348,23656
47411,23656
78769,23656
99544,23656
65245,23656
4634,23656
73751,23656
83842,23656
109553,23656
88684,23656
57920,23656
54342,23656
23656,73131
23656,37930
23656,89761
23656,119549
23656,14809
23656,101922
23656,49652
23656,28919
23656,16728
23656,94230
23656,56146
23656,149
23656,78305
23656,54209
23656,109670
23656,96533
23656,58737
23656,51063
62750,55728
62750,3079
62750,89713
62750,24530
62750,125433
62750,119374
62750,5708
68506,121819
80559,121819
29661,121819
93734,121819
89000,121819
38462,121819
61037,121819
32914,121819
100150,121819
101344,121819
110795,121819
3709,121819
121819,76223
121819,3478
121819,60869
59598,122184
14473,122184
108107,122184
79070,122184
93705,122184
27745,122184
25388,122184
3401,122184
73179,122184
105464,122184
112325,122184
95974,122184
120298,122184
123069,122184
55660,122184
125508,122184
77823,122184
75963,122184
106369,122184
88990,122184
85627,122184
47371,122184
65966,122184
116319,122184
17305,122184
118013,122184
103360,122184
86086,122184
16202,122184
7957,122184
76313,122184
4561,122184
99359,122184
27165,122184
122184,119619
122184,40931
122184,66235
122184,16215
122184,21413
122184,127152
122184,6924
122184,118530
122184,46773
122184,34746
122184,52557
122184,101933
122184,82295
122184,25570
122184,41552
122184,7227
105872,75091
32052,75091
38536,75091
82814,75091
77658,75091
75091,41271
108218,120147
64153,120147
120147,101247
120147,50029
120147,22805
120147,37355
120147,10461
120147,79554
120147,25046
120147,123522
120147,78232
120147,4283
120147,125275
120147,5893
120147,57478
120147,125364
120147,33624
120147,28699
120147,19266
120147,22826
120147,10615
120147,84797
120147,65607
120147,37417
120147,81943
120147,109346
120147,7521
120147,73808
120147,69144
120147,97605
120147,71455
120147,85057
109284,106176
91658,106176
3213,106176
41218,106176
11730,106176
63856,106176
44681,106176
14002,106176
30152,106176
53122,106176
127098,106176
65302,106176
45562,106176
70629,106176
56588,106176
49464,106176
58238,106176
113960,106176
36710,106176
22367,106176
44198,106176
65862,106176
21806,106176
100609,106176
47549,106176
106176,57372
106176,32797
106176,32430
122249,60176
43583,60176
54888,60176
24269,60176
90293,60176
37452,60176
100331,60176
52501,60176
115279,60176
36675,60176
110133,60176
117924,60176
27164,60176
103217,60176
2134,60176
14680,60176
1714,60176
67851,60176
39411,60176
52860,60176
77266,60176
55419,60176
105943,60176
122807,60176
24357,60176
42271,60176
110235,60176
92664,60176
60176,111705
60176,102567
60176,109471
60176,122766
60176,49838
97814,43049
97814,77486
67431,115725
42187,115725
106202,115725
111886,115725
115725,30947
115725,85572
115725,105786
115725,62180
115725,83047
115725,95345
115725,82502
115725,43280
115725,97920
115725,4285
115725,98692
115725,79516
115725,87345
115725,96813
115725,26808
115725,86508
115725,119616
115725,53181
115725,24084
115725,67624
115725,37343
115725,42802
115725,94255
115725,125833
115725,94507
115725,56084
115725,23518
115725,102966
115725,122509
115725,92364
115725,4083
115725,92529
115725,48299
115725,106107
122699,26091
119249,26091
17078,26091
32128,26091
68030,26091
50378,26091
23752,26091
92345,26091
15751,26091
101623,26091
51670,26091
43745,26091
80451,26091
26091,78868
26091,67273
26091,43742
26091,66152
26091,10120
26091,114245
26091,77291
26091,63099
26091,98939
26091,16379
26091,44799
26091,102136
26091,92731
26091,6129
26091,49598
26091,60934
26091,106930
26091,30596
108215,78900
51621,78900
81311,78900
10700,78900
345,78900
9531,78900
6085,78900
50963,78900
78900,49727
78900,3494
78900,90192
78900,36487
78900,82739
78900,89305
78900,59437
78900,36626
78900,82764
78900,106284
9096,42069
37778,42069
108042,105646
103007,105646
105646,77568
105646,78674
105646,79591
105646,48230
105646,65050
105646,43372
105646,32897
105646,7178
105646,75291
105646,6972
105646,27891
86996,69195
75632,69195
48786,69195
75455,69195
15699,69195
112120,69195
103949,69195
68048,69195
69195,104094
69195,47586
69195,30302
69195,124884
69195,67468
69195,117125
69195,77078
76894,64359
60715,64359
46003,64359
67792,64359
935,64359
49063,64359
53384,64359
30422,64359
80552,64359
72766,64359
94117,64359
14392,64359
99473,64359
109630,64359
95081,64359
72889,64359
127665,64359
107577,64359
125584,64359
39317,115892
115892,620
115892,77717
115892,50885
115892,122724
115892,94701
115892,108629
115892,82295
115892,39385
115892,103881
115892,19104
115892,122278
115892,23457
56678,20841
20841,1784
20841,24550
20841,48445
20841,7807
20841,88757
20841,112651
20841,494
20841,91941
20841,83457
20841,628
20841,104146
20841,115314
20841,57454
20841,35465
101738,89601
89601,87374
89601,90679
123971,63549
18145,63549
11698,63549
39579,63549
58760,63549
9581,63549
2703,63549
47865,63549
79390,63549
39968,63549
27037,63549
16606,63549
87047,63549
33692,63549
34761,63549
82045,63549
122075,63549
17951,63549
47520,63549
98152,63549
6496,63549
63549,106768
63549,120703
63549,22815
63549,64990
63549,33975
63549,90576
63549,111705
63549,6241
63549,115181
63549,54499
63549,85049
63549,127536
63549,11396
63549,26749
63549,27321
63549,71971
63549,5021
63549,59988
63549,120190
63549,122320
63549,33433
114487,104744
47213,104744
48612,104744
92443,104744
54740,104744
104744,35491
104744,23100
104744,7896
104744,254
104744,104940
104744,76229
104744,62830
53110,104250
69098,104250
1334,104250
115858,104250
117480,104250
104250,1426
104250,100158
104250,105800
104250,102456
104250,80092
104250,81675
104250,48832
104250,22699
104250,24644
104250,83409
104250,66225
104250,58
67414,97531
67414,102344
67414,37343
67414,87683
67414,64419
67414,80948
67414,111104
67414,79016
67414,109728
67414,33336
67414,40448
67414,97398
67414,119875
67414,109189
67414,17593
67414,2263
67414,113740
67414,113935
67414,55168
6058,68172
6058,118988
6058,102958
6058,24469
6058,16513
6058,100342
6058,3480
6058,13385
6058,88518
6058,110306
6058,30793
6058,92381
6058,10125
6058,49027
6058,53715
6058,6903
6058,5263
6058,9108
6058,127225
6058,38879
6058,126973
6058,10597
84194,20729
118117,20729
122860,20729
75819,20729
55128,20729
72922,20729
82565,20729
34181,20729
115431,20729
38459,20729
7079,20729
118448,20729
84926,20729
5289,20729
20729,122593
20729,15331
20729,59025
20729,34139
20729,50602
20729,82381
20729,117250
20729,25460
20729,49130
20729,39996
20729,48635
20729,9289
20729,76870
20729,6455
20729,73914
20729,119025
20729,123874
20729,2914
20729,31451
20729,92704
20729,70263
20729,81003
20729,7241
20729,54945
20729,5224
20729,24496
20729,64490
20729,111691
20729,8333
20729,13098
20729,89230
20729,96665
20729,56902
20729,77103
20729,10279
20729,18648
66214,79429
3463,79429
36274,79429
78585,79429
7326,79429
21909,79429
1667,79429
68799,79429
124143,119070
54552,119070
52891,119070
114410,119070
99814,119070
117382,119070
55943,119070
52957,119070
75704,119070
119070,219
119070,1894
72887,99579
43410,99579
99579,73329
99579,110206
99579,68899
99579,83882
99579,8188
99579,107175
18419,18530
72177,121499
81855,121499
112897,121499
23952,121499
58711,121499
36970,121499
19043,121499
70350,121499
18775,121499
32975,121499
48147,121499
121499,19477
121499,122102
121499,109700
121499,32636
121499,5279
121499,41944
121499,106359
121499,23340
121499,15200
121499,83334
121499,92170
121499,5968
121499,18894
121499,9645
121499,69818
121499,9217
121499,44165
46907,52121
46907,106721
46907,102966
46907,123704
46907,29378
24230,63054
20359,63054
27594,63054
104995,63054
63054,115985
96225,69309
99522,69309
69309,74866
69309,9450
69309,108325
69309,77837
69309,32636
69309,107138
69309,31331
112432,39791
39608,39791
39791,126899
39791,23578
39791,60002
39791,15013
39791,65413
39791,84772
39791,466
39791,123968
39791,104181
39791,35493
39791,3600
39791,1085
39791,104814
39791,100798
39791,23538
39791,114636
39791,47324
39791,45724
39791,98177
39791,83924
39791,18080
39791,87866
39791,31980
39791,76372
39791,9373
39791,53705
39791,58737
39791,84902
39791,5976
73264,47643
86747,47643
44156,47643
47643,120601
47643,73273
47643,93825
47643,83710
47643,11663
47643,41500
47643,77452
47643,47324
47643,122242
47643,115494
47643,57170
47643,95773
47643,58956
47643,73896
47643,32841
47643,62342
47643,146
47643,25744
69411,42877
3461,42877
105150,42877
40013,42877
11827,42877
42899,42877
50942,42877
80519,42877
50848,42877
106704,42877
63422,42877
435,42877
18572,42877
100069,42877
13166,42877
66141,42877
9124,42877
49626,42877
42877,13596
42877,52881
42877,3895
42877,7161
42877,66964
42877,127619
42877,45311
42877,97590
42877,125364
21045,59216
21045,92869
21045,82132
21045,32767
21045,66186
21045,88634
12172,45738
45822,98786
54475,98786
83056,98786
251,98786
120398,98786
60679,98786
108003,98786
104909,98786
88675,98786
30693,98786
16150,98786
14990,98786
87030,98786
58775,98786
122943,98786
97455,98786
98786,602
98786,26078
98786,122786
98786,44179
98786,44208
98786,11622
98786,107618
98786,105216
98786,23971
77160,57549
77160,72578
77160,100746
77160,121984
101342,124967
124967,63732
124967,7936
124967,103455
124967,1804
124967,16481
124967,70977
124967,52742
124967,13947
124967,69910
38872,73300
38872,35050
38872,95366
38872,72421
38872,57105
38872,33839
38872,119147
38872,97945
38872,51432
38872,124884
126452,95908
126452,106108
126452,118725
126452,66053
126452,78116
126452,68188
126452,25566
126452,27848
40325,111167
43930,111167
38291,111167
57905,111167
5869,111167
14607,111167
83227,111167
119588,111167
14641,111167
124279,111167
121739,111167
103008,111167
123255,111167
41463,111167
8096,111167
53330,111167
73171,111167
59453,111167
46396,111167
108345,111167
111167,6403
111167,56949
111167,101151
111167,171
111167,7275
111167,44208
111167,20547
111167,27679
111167,67921
111167,97698
111167,35203
111167,31286
111167,125781
111167,59437
111167,120180
111167,50854
111167,99889
111167,20238
111167,124877
111167,78407
111167,103687
111167,116543
111167,111514
111167,51407
111167,111700
111167,111072
111167,50398
67030,46541
67030,7257
67030,122851
67030,122012
67030,26735
67030,97849
67030,31593
67030,55681
67030,57585
67030,20183
67030,90477
67030,62215
67030,45211
67030,68163
67030,7075
67030,87357
67030,118063
67030,124588
67030,111974
67030,25752
67030,109389
67030,58107
67030,93330
67030,49513
67030,112814
67030,75762
67030,14976
67030,49884
67030,24043
90788,61276
90788,44994
90788,7054
90788,106103
90788,64330
90788,113427
90788,37796
90788,26267
90788,113497
90788,1378
90788,7227
66105,27547
68460,27547
